X,Y,FID,AUNumber,InstName,Category,IU,PhoneNumbe,LocationAd,LocationCi,LocationSt,LocationZi,Location_1,Title,Salutation,FirstName,MiddleInit,LastName,AdminPhone,AdminPho_1
-80.041449481175619,40.485293203700785,239,300029150,St Matthew Brighton Hts Campus,"Other Private, Non-Licensed Entity",Pittsburgh-Mt Oliver IU 2, ,3830 California Ave,Pittsburgh,PA,15212,1634, , , , , , , 
-80.068283595118388,40.437225961872016,240,203027745,St Philip Grade School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)928-2742,52 W Crafton Ave,Pittsburgh,PA,15205,2825,Principal,Sr,Geri, ,"Marr, SC", , 
-79.928381471159511,40.477918641447168,241,202027825,St Raphael Elementary School,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)661-0288,1154 Chislett St,Pittsburgh,PA,15206,1304,Principal, ,Kristen, ,Schwalm, , 
-79.943749451984885,40.425589499937281,242,202027945,St Rosalia Academy,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)521-3005,411 Greenfield Ave,Pittsburgh,PA,15207,1049,Principal, ,Sean, ,Davis, , 
-79.976927596923204,40.371470563291034,243,203028025,St Sylvester School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)882-8593,30 West Willock Road,Pittsburgh,PA,15227,0,Principal,Sr,Barbara Anne, ,"Quinn, R.S.M", , 
-80.037952320011598,40.53920364076437,244,203028065,St Teresa of Avila School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)367-9001,800 Avila Court,Pittsburgh,PA,15237,0,Principal,Sr,Karen, ,Brink, , 
-79.900533428755537,40.388048135487928,245,203028045,St Therese School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)462-8163,3 Saint Therese CT,Munhall,PA,15120,3701,Principal,Mr,Jonathan, ,Cuniak, , 
-80.051348091851494,40.342212014426131,246,203028105,St Thomas More School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)833-1412,134 Fort Couch Rd,Pittsburgh,PA,15241,1032,Principal, ,Joseph, ,Rosi, , 
-80.009817521894206,40.632579478183885,247,303023402,STEM Steps,"Licensed, Private Academic School",Allegheny IU 3,(724)935-4005,3281 Wexford Rd,Gibsonia,PA,15044,0,Director, ,Heather, ,Tetmyer,(724)272-6738, 
-80.011428970156516,40.658032459796608,248,300028940,Stepping Stones Childrens Ctr,"Other Private, Non-Licensed Entity",Allegheny IU 3,(724)625-2199,712 Warrendale Rd,Gibsonia,PA,15044,6145,Executive Director,Mrs,Beth, ,Sarver,(724)625-2199,225
-80.072790259642503,40.375187925212948,249,203028255,Temple Emanuel Nur Sch,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)279-7687,1250 Bower Hill Rd,Pittsburgh,PA,15243,1304, , , , , , , 
-80.055221559982968,40.612610193319767,250,303020039,Tender Care Learning Center,"Licensed, Private Academic School",Allegheny IU 3,(724)934-0411,10 N Meadows Dr,Wexford,PA,15090,0,Director,Ms,Debra,L,Romanelli,(412)635-8071, 
-80.037604539045972,40.405716372773412,251,300028525,Therapeutic Learning Center,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)942-0405,2644 Banksville Rd,Pittsburgh,PA,15216,0,Director, ,Heidi, ,Gardner,(412)977-5934, 
-79.941775005296037,40.407147992001548,252,203028117,Three Rivers Village School,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)408-3388,134 E Elizabeth St,Pittsburgh,PA,15207,0,Principal, ,Maggie, ,Bogdonich, , 
-80.051609698330211,40.381429180871208,253,300028540,Three Rivers Yh Academy House,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,253 Academy Ave,Pittsburgh,PA,15228,1249, , , , , , , 
-80.036880162753704,40.486131922206731,254,300028550,Three Rivers Yh Brighton House,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,3867 Brighton Rd,Pittsburgh,PA,15212,1601, , , , , , , 
-79.888282958597244,40.441808882162398,255,300028530,Three Rivers Yh Humphrey House,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,508 Franklin Ave,Wilkinsburg,PA,15221,2804, , , , , , , 
-80.046798772622751,40.483100469697682,256,300028580,Three Rivers Yh Int Treat Unit,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,2051 Termon Ave,Pittsburgh,PA,15212,1700, , , , , , , 
-80.042353306725687,40.365793640394273,257,300028560,Three Rivers Yh Mt Lebanon Hse,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,124 Mount Lebanon Blvd,Pittsburgh,PA,15228,1822, , , , , , , 
-79.951695386642839,40.449319292657918,258,300028590,Three Rivers Yh Youth Center,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,200 N Dithridge St,Pittsburgh,PA,15213,1405, , , , , , , 
-80.046258052398727,40.482893459786062,259,300029390,Three Rivers Youth,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)766-2215,2039 Termon Ave,Pittsburgh,PA,15212,1799, , , , , , , 
-79.924053602817992,40.475688672341626,260,300029420,Tolatr Academy,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)361-7733,1112 N Negley Ave,Pittsburgh,PA,15206,0,Director,Dr,Carole,L,Taylor,(412)661-2415, 
-80.060355661800429,40.631723437564204,261,303020001,Total Learning Centers,"Licensed, Private Academic School",Allegheny IU 3,(724)940-1090,12045 Perry Highway,Wexford,PA,15090,0,Director,Mr,Joe,M,Utay,(724)272-2580, 
-80.023608549764162,40.455802191879712,262,300028830,Training Wheels,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)322-0585,1214 Liverpool St,Pittsburgh,PA,15233,0,Director,Ms,Deborah, ,Robinson,(412)322-0585, 
-79.856159819383109,40.427012936315023,263,203021355,Trinity Christian School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)242-8886,299 Ridge Avenue,Pittsburgh,PA,15221,0,Principal,Mr,Kennedy,S,Henriquez, , 
-79.97040963861393,40.442087822268917,264,300029540,Univ Health Ctr Matilda Theiss,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,373 Burrows St,Pittsburgh,PA,15213,2261, , , , , , , 
-79.880907490975645,40.425629423954241,265,202023515,Universal Academy of Pittsburgh,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)241-2124,2103 Hampton Street,Pittsburgh,PA,15218,0,Principal,Dr,Admed, ,Abdelwahab, , 
-79.945101457809983,40.448240667658183,266,300029613,University of Pittsburgh,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)383-2100,635 Clyde St,Pittsburgh,PA,15213,2901, , , , , , , 
-79.93027014311177,40.451470430119016,267,300028890,University School,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)361-7182,5711 Howe St,Pittsburgh,PA,15232,0,Director,Ms,Nicole, ,Jarock,(412)600-3775, 
-79.792095020405142,40.543767212383379,268,300026700,Valley Special Needs,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,425 Bechman St,Springdale,PA,15144,1101, , , , , , , 
-79.721696921706027,40.613274983154298,269,300026710,Valley Special Needs,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,26 Chestnut St,Natrona,PA,15065,2640, , , , , , , 
-80.02104318050165,40.556922961116499,270,202029605,Vincentian Academy,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)364-1616,8100 McKnight Road,Pittsburgh,PA,15237,0,Principal,Mrs,Rita, ,Canton, , 
-79.843978551841033,40.371684580329806,271,203020009,Virtuous Academy,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)896-6701,One Library Place,Duquesne,PA,15110,0,Principal, ,Iyana, ,Tennon, , 
-79.942295150506794,40.464011920217366,272,300028690,Waldorf School of Pittsburgh,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)441-5792,201 S Winebiddle St,Pittsburgh,PA,15224,0,Director,Ms,Robyn,L,Thomas,(412)732-2952, 
-79.908656945073801,40.355117123392255,273,203029635,Walnut Grove Christian School,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)469-3280,44 Adams Ave,West Mifflin,PA,15122,2777,Principal,Ms,Connie, ,Williamson, , 
-80.204910684333569,40.573588194775184,274,300022370,Watson Institute Education Center,Approved Private School,Allegheny IU 3,(412)741-1800,301 Camp Meeting Rd,Sewickley,PA,15143,0,Director,Ms,Michele, ,Trettel,(412)341-3256, 
-80.129818131893458,40.352041800437199,275,303028175,Watson Institute Education Center South,Approved Private School,Allegheny IU 3,(412)741-1800,230 Hickory Grade Rd,Bridgeville,PA,15017,0,Director,Ms,Michele,E,Trettel,(412)341-3256, 
-79.9318866174481,40.461220025909832,276,300029270,Watson Institute Friendship Academy (The),Approved Private School,Pittsburgh-Mt Oliver IU 2,(412)365-3800,255 S Negley Avenue,Pittsburgh,PA,15206,0,Director,Ms,Lauri,L,Kragness,(724)744-3108, 
-79.93176422558389,40.495363469396864,277,303020014,Watson Institute LEAP Preschool,"Licensed, Private Academic School",Allegheny IU 3,(412)781-1708,200 Linden St,Pittsburgh,PA,15215,0,Director,Ms,Marilyn,J,Hoyson,(412)343-1604, 
-79.93176422558389,40.495363469396864,278,302020013,Watson Institute Social Center for Academic Achievement,"Licensed, Private Academic School",Allegheny IU 3,(412)361-2801,200 Linden Ave.,Pittsburgh,PA,15215,2322,Director,Ms,Marcia,K,Laus,(412)370-0575, 
-80.030221361184289,40.302195369109626,279,300028750,Wesley - Penn Residence,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,6027 Library Rd,Bethel Park,PA,15102,4011, , , , , , , 
-80.132319763889939,40.351433177209557,280,300028760,Wesley - Ridge View Itu,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)221-6853,344 Hickory Grade Rd,Bridgeville,PA,15017,1232, , , , , , , 
-80.049780307101884,40.380757452284278,281,300029690,Wesley Life Skills A Prog,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,265 Mabrick Ave,Pittsburgh,PA,15228,1366, , , , , , , 
-80.005264616590836,40.366203513200389,282,300029330,Wesley Spectrum High School,Approved Private School,Allegheny IU 3,(412)885-7017,5250 Caste Dr,Pittsburgh,PA,15236,0,Director,Ms,Amy,K,Townsend,(412)821-3904, 
-80.080270792423121,40.319717417096953,283,300029680,Wesley Spectrum K-9 School,Approved Private School,Allegheny IU 3,(412)833-6444,243 Johnston Rd,Pittsburgh,PA,15241,0,Director,Ms,Amy, ,Townsend,(412)831-9390, 
-80.080270792423121,40.319717417096953,284,203029235,Wesley Spectrum Services,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)831-9390,243 Johnston Road,Pittsburgh,PA,15241,2534, , , , , , , 
-79.973205716800976,40.561049331010814,285,203024075,Western PA Montessori School Inc,"Licensed, Private Academic School",Allegheny IU 3,(412)487-2700,2379 Wyland Ave,Allison Park,PA,15101,0,Director,Ms,Jamie,L,Campbell,(412)487-2700, 
-79.953793605906469,40.449216696511598,286,300029830,Western PA School for Blind,Approved Private School,Pittsburgh-Mt Oliver IU 2,(412)621-0100,201 N Bellefield Ave,Pittsburgh,PA,15213,1458,Principal, ,Carol, ,Wooten, , 
-79.881833651338624,40.434712176885924,287,300029840,Western PA School for Deaf,Approved Private School,Pittsburgh-Mt Oliver IU 2,(412)371-7000,300 E Swissvale Ave,Pittsburgh,PA,15218,1469,Principal,Ms,Barbara,J,Manning, , 
-79.959902119295748,40.44372174822103,288,300029810,Western Psych Institute & Clinic,"Licensed, Private Academic School",Pittsburgh-Mt Oliver IU 2,(412)246-5171,3811 Ohara Street,Pittsburgh,PA,15213,0,Director,Mr,William,C,Davies,(412)341-1130, 
-80.065554767508473,40.33997580774011,289,303020089,Westminster Nursery School,"Licensed, Private Academic School",Allegheny IU 3,(412)835-2906,2040 Washington Rd,Pittsburgh,PA,15241,0,Director,Ms,Tracy,L,Edwards,(716)628-3192, 
-79.922675758750358,40.458080671231478,290,300029560,Whales Tale,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,250 Shady Ave,Pittsburgh,PA,15206,4338, , , , , , , 
-79.876814425181379,40.439365723303901,291,300026610,Whales Tale Ad Skill Adv P Ctr,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,1141 South Ave,Pittsburgh,PA,15221,3005, , , , , , , 
-79.993144752491688,40.420412428452764,292,300026620,Whales Tale Family Treatment C,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,844 Proctor Way,Pittsburgh,PA,15210,1673, , , , , , , 
-79.964661933558503,40.462045154987749,293,300026630,Whales Tale Lawrenceville Ctr,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,3501 Liberty Ave,Pittsburgh,PA,15201,1324, , , , , , , 
-79.972668873705729,40.481294470419826,294,300026640,Whales Tale Millvale Center,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,413 Evergreen Ave,Pittsburgh,PA,15209,2164, , , , , , , 
-79.930930526118161,40.451506847737967,295,300026650,Whales Tale Negley Center,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,814 S Negley Ave,Pittsburgh,PA,15232,2508, , , , , , , 
-79.757518808525518,40.465961672629156,296,300026660,Whales Tale Plum Center,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,720 Center Rd,Pittsburgh,PA,15239,2234, , , , , , , 
-79.861926603756842,40.348597294650062,297,300026550,Whales Tale Teen Parent,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,416 Olive St,Mc Keesport,PA,15132,3112, , , , , , , 
-79.927563237988039,40.573224998088286,298,203028815,Winchester Thurston North,"Nonpublic, Non-Licensed School",Allegheny IU 3,(412)486-8341,4225 Middle Road,Allison Park,PA,15101,0,Principal, ,Gary, ,Niels, , 
-79.942471142149046,40.451500482260847,299,202029805,Winchester Thurston School,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)578-7500,555 Morewood Ave,Pittsburgh,PA,15213,2810,Principal,Mr,Gary, ,Niels, , 
-79.957207491447008,40.463434060239571,300,300026690,Woolslair Gifted Center,"Other Private, Non-Licensed Entity",Pittsburgh-Mt Oliver IU 2, ,501 40th St,Pittsburgh,PA,15224,1458, , , , , , , 
-79.917288632060092,40.438414427545155,301,202029905,Yeshiva Achei Tmimim Schools,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)422-7300,6401 Forbes Avenue,Pittsburgh,PA,15217,0,Principal,Mr,Yisroel, ,Rosenfeld, , 
-79.927866553245394,40.432389117147196,302,202029925,Yeshiva Achei Tmimim Schools,"Nonpublic, Non-Licensed School",Pittsburgh-Mt Oliver IU 2,(412)422-7300,2100 Wightman St,Pittsburgh,PA,15217,2014,Principal,Rabbi,Yisroel, ,Rosenfeld, , 
-79.824641534714388,40.469654947159306,303,300029960,YMCA of Pittsburgh East Comm,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)795-2600,11817 Frankstown Rd,Pittsburgh,PA,15235,3409, , , , , , , 
-80.075541024111672,40.574759258737821,304,300028780,Youngworld,"Licensed, Private Academic School",Allegheny IU 3,(412)367-2212,2281 Rochester Rd,Pittsburgh,PA,15237,0,Director,Ms,Janet,M,Evankovich,(724)452-9418, 
-79.885161215068564,40.455493002703413,305,300029998,Yvonnes Child Care,"Other Private, Non-Licensed Entity",Allegheny IU 3, ,7921 Frankstown Ave,Pittsburgh,PA,15221,1327, , , , , , , 
-80.001711465231807,40.439076499930238,306,300029890,YWCA Greater Pittsburgh,"Other Private, Non-Licensed Entity",Allegheny IU 3,(412)255-1293,305 Wood Street,Pittsburgh,PA,15222,1914, , , , , , , 
